s_id,s_brand,s_name,s_gu,s_address,s_lat,s_lng,e_id,e_brand,e_name,e_gu,e_address,e_lat,e_lng
1,STARBUCKS,신용산역,용산구,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",37.52870200000000,126.96675700000000,616,EDIYA,IBK고객센터점,용산구,"서울 용산구 한남대로 72 (한남동, IBK기업은행고객센터)",37.53507440000000,127.00701240000000
2,STARBUCKS,용산아이파크몰,용산구,서울특별시 용산구 한강대로23길 55,37.52885390000000,126.96404469999993,617,EDIYA,동부이촌동점,용산구,서울 용산구 이촌로77길 19 (이촌동),37.52037139999999,126.97502380000000
3,STARBUCKS,용산전자랜드,용산구,서울특별시 용산구 청파로 74 (한강로3가),37.53286105987034,126.96100091132484,618,EDIYA,동자동점,용산구,서울 용산구 후암로 93 (동자동),37.55334230000000,126.97512130000000
4,STARBUCKS,용산역써밋R,용산구,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",37.52758600000000,126.96540100000000,619,EDIYA,삼각지점,용산구,서울 용산구 한강대로 138 (한강로2가),37.53048590000000,126.96951070000000
5,STARBUCKS,용산리첸시아,용산구,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",37.53857100000000,126.96740900000000,620,EDIYA,숙대입구역점,용산구,서울 용산구 한강대로 289 (갈월동),37.54406080000000,126.97197220000000
6,STARBUCKS,용산해링턴스퀘어,용산구,서울특별시 용산구 서빙고로 17 (한강로3가),37.52585620000000,126.96764420000000,621,EDIYA,순천향병원점,용산구,서울 용산구 대사관로 72 ,37.53304790000000,127.00593780000000
7,STARBUCKS,효창공원앞역,용산구,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",37.53930500000000,126.96306000000000,622,EDIYA,용문점,용산구,서울 용산구 원효로41길 73 (원효로2가),37.53631710000001,126.96246250000000
8,STARBUCKS,용산파크타워,용산구,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",37.52381800000000,126.97038900000000,623,EDIYA,용산원효점,용산구,"서울 용산구 원효로 70 (원효로4가, 신정빌딩)",37.53427760000000,126.95264130000000
9,STARBUCKS,남영동,용산구,서울특별시 용산구 한강대로 275 (갈월동),37.54283100000000,126.97224200000000,624,EDIYA,용산중앙점,용산구,서울 용산구 한강대로 52-1 (한강로3가),37.52560840000000,126.96486170000000
10,STARBUCKS,동부이촌동,용산구,서울특별시 용산구 이촌로 198 (이촌동),37.52111000000000,126.96905000000000,625,EDIYA,용산청파점,용산구,"서울 용산구 청파로71길 10 (청파동1가, 새마을금고)",37.55003870000000,126.96760590000000
11,STARBUCKS,역삼아레나빌딩,강남구,서울특별시 강남구 언주로 425 (역삼동),37.50108700000000,127.04306900000000,626,EDIYA,용산효창점,용산구,서울 용산구 효창원로66길 2 (효창동),37.54316270000000,126.96366900000000
12,STARBUCKS,논현역사거리,강남구,서울특별시 강남구 강남대로 538 (논현동),37.51017800000000,127.02222300000000,627,EDIYA,용산후암점,용산구,"서울 용산구 후암로 40-2 (후암동, 성원빌딩)",37.54948130000000,126.97766450000000
13,STARBUCKS,신사역성일빌딩,강남구,서울특별시 강남구 강남대로 584 (논현동),37.51393090000000,127.02060570000000,628,EDIYA,원효로점,용산구,서울 용산구 원효로 257 (원효로1가),37.53998010000000,126.96744700000000
14,STARBUCKS,국기원사거리,강남구,서울특별시 강남구 테헤란로 125 (역삼동),37.49951700000000,127.03149500000000,629,EDIYA,이태원역점,용산구,서울 용산구 이태원로 176 (이태원동),37.53450380000000,126.99069950000000
15,STARBUCKS,대치재경빌딩R,강남구,서울특별시 강남구 남부순환로 2947 (대치동),37.49466800000000,127.06258300000000,630,EDIYA,강남YMCA점,강남구,서울 강남구 논현동,37.51367870000000,127.03171240000000
16,STARBUCKS,봉은사역,강남구,서울특별시 강남구 봉은사로 619 (삼성동),37.51500000000000,127.06319600000000,631,EDIYA,강남구청역아이티웨딩점,강남구,"서울 강남구 학동로 338 (논현동, 강남파라곤)",37.51655130000000,127.04013910000000
17,STARBUCKS,압구정윤성빌딩,강남구,서울특별시 강남구 논현로 834 (신사동),37.52279340000000,127.02860090000000,632,EDIYA,강남논현학동점,강남구,서울 강남구 논현로131길 28 (논현동),37.51518990000000,127.02755390000000
18,STARBUCKS,코엑스별마당,강남구,서울특별시 강남구 영동대로 513 (삼성동),37.51015000000000,127.06027500000000,633,EDIYA,강남대치점,강남구,"서울 강남구 역삼로 415 (대치동, 성진빌딩)",37.50143400000000,127.05232800000000
19,STARBUCKS,삼성역섬유센터R,강남구,서울특별시 강남구 테헤란로 518 (대치동),37.50775000000000,127.06065100000000,634,EDIYA,강남도산점,강남구,서울 강남구 도산대로37길 20 (신사동),37.52228210000000,127.03147990000000
20,STARBUCKS,압구정R,강남구,서울특별시 강남구 언주로 861 (신사동),37.52736690000000,127.03306100000000,635,EDIYA,강남율현점,강남구,"서울 강남구 밤고개로21길 8 (율현동, 세곡프라자)",37.47358220000000,127.10783110000000
21,STARBUCKS,수서역R,강남구,서울특별시 강남구 광평로 281 (수서동),37.48800800000000,127.10265000000000,636,EDIYA,강남자곡점,강남구,"서울 강남구 자곡로 180 (자곡동, 강남유탑유블레스)",37.47348460000000,127.10309790000000
22,STARBUCKS,양재강남빌딩R,강남구,서울특별시 강남구 남부순환로 2621 (도곡동),37.48519200000000,127.03668500000000,637,EDIYA,개포동역점,강남구,"서울 강남구 개포로82길 11 (개포동, 삼우빌딩)",37.48893480000000,127.06793520000000
23,STARBUCKS,선릉동신빌딩R,강남구,서울특별시 강남구 테헤란로 409 (삼성동),37.50532100000000,127.05040900000000,638,EDIYA,건설회관점,강남구,서울 강남구 언주로 711 (논현동),37.51630030000000,127.02991230000000
24,STARBUCKS,봉은사로선정릉,강남구,서울특별시 강남구 봉은사로 446 (삼성동),37.51129300000000,127.04840900000000,639,EDIYA,대청역점,강남구,"서울 강남구 개포로109길 34 (개포동, 대청프라자)",37.49421560000000,127.07761700000000
25,STARBUCKS,강남오거리,강남구,서울특별시 강남구 봉은사로2길 39 (역삼동),37.50211700000000,127.02667200000000,640,EDIYA,도곡2동점,강남구,"서울 강남구 논현로 142 (도곡동, 동현빌딩)",37.48243510000000,127.04299330000000
26,STARBUCKS,스타필드코엑스몰R,강남구,서울특별시 강남구 영동대로 513 (삼성동) 코엑스 A106호,37.50999000000000,127.06145500000000,641,EDIYA,도산사거리점,강남구,서울 강남구 논현동 ,37.51367870000000,127.03171240000000
27,STARBUCKS,강남구청정문,강남구,서울특별시 강남구 학동로 419 (청담동),37.51818100000000,127.04599500000000,642,EDIYA,삼성대치점,강남구,"서울 강남구 삼성로64길 32 (대치동, 주성빌딩)",37.50041960000000,127.06307160000000
28,STARBUCKS,도곡공원,강남구,서울특별시 강남구 도곡로 205 (역삼동),37.49280500000000,127.04130900000000,643,EDIYA,삼성동점,강남구,서울 강남구 테헤란로88길 10 (대치동),37.50688330000000,127.05943700000000
29,STARBUCKS,강남R,강남구,서울특별시 강남구 강남대로 390 (역삼동),37.49771100000000,127.02843900000000,644,EDIYA,삼성중앙역점,강남구,"서울 강남구 삼성로 608 (삼성동, 우창빌딩)",37.50796000000000,127.05654690000000
30,STARBUCKS,대치은마사거리,강남구,서울특별시 강남구 도곡로 457 (대치동),37.49897300000000,127.06017200000000,645,EDIYA,삼성한전점,강남구,서울 강남구 테헤란로107길 11 (삼성동),37.51044080000000,127.06504850000000
31,STARBUCKS,청담영동대로,강남구,서울특별시 강남구 영동대로 720 (청담동),37.52215600000000,127.05644900000000,646,EDIYA,선릉사거리점,강남구,"서울 강남구 선릉로 519 (역삼동, 삼능빌딩)",37.50590500000000,127.04793700000000
32,STARBUCKS,압구정,강남구,서울특별시 강남구 압구정로30길 17 (신사동),37.52628300000000,127.02956000000000,647,EDIYA,선릉역점,강남구,"서울 강남구 테헤란로 332 (역삼동, HJ타워)",37.50381880000000,127.04814970000000
33,STARBUCKS,신사가로수,강남구,서울특별시 강남구 가로수길 59 ,37.52193300000000,127.02252100000000,648,EDIYA,수서역점,강남구,"서울 강남구 광평로 280 (수서동, 로즈데일오피스텔)",37.48734250000000,127.10300150000000
34,STARBUCKS,청담스타R,강남구,서울특별시 강남구 도산대로57길 24 (청담동),37.52521600000000,127.04182700000000,649,EDIYA,신사역점,강남구,서울 강남구 압구정로2길 62 (신사동),37.51779430000000,127.02144060000000
35,STARBUCKS,강남우성,강남구,서울특별시 강남구 강남대로 328 (역삼동),37.49239600000000,127.03091000000000,650,EDIYA,신사점,강남구,서울 강남구 도산대로 118 (논현동),37.51666790000000,127.02172790000000
36,STARBUCKS,학동사거리,강남구,서울특별시 강남구 도산대로 328 (논현동),37.52236449999999,127.03795430000002,651,EDIYA,압구정로데오역점,강남구,서울 강남구 선릉로161길 20 (신사동),37.52753400000000,127.03882820000000
37,STARBUCKS,대치사거리,강남구,서울특별시 강남구 삼성로 402 (대치동),37.50333100000000,127.05881700000000,652,EDIYA,역삼더블루점,강남구,"서울 강남구 논현로63길 16 (역삼동, 역삼종합시장 더블루)",37.49290900000000,127.03907230000000
38,STARBUCKS,포스코사거리,강남구,서울특별시 강남구 테헤란로 505 (삼성동) 화진빌딩,37.50753070000000,127.05742710000004,653,EDIYA,역삼상록점,강남구,"서울 강남구 테헤란로43길 18 (역삼동, SC빌딩)",37.50442250000000,127.04402700000000
39,STARBUCKS,을지병원사거리,강남구,"서울특별시 강남구 논현로 752 (논현동,구산빌딩)",37.51916320000000,127.02864460000000,654,EDIYA,역삼역점,강남구,서울 강남구 테헤란로25길 17 (역삼동),37.50181120000000,127.03521110000000
40,STARBUCKS,신사역,강남구,서울특별시 강남구 도산대로 108 (논현동) 렉스타워,37.51620210000000,127.02074280000000,655,EDIYA,역삼월드점,강남구,"서울 강남구 역삼로52길 14 (역삼동, 도곡프라자)",37.49854440000000,127.04793690000000
41,STARBUCKS,도곡역,강남구,서울특별시 강남구 남부순환로 2909 (대치동),37.49216700000000,127.05739800000000,656,EDIYA,역삼점,강남구,서울 강남구 논현로72길 13 (역삼동),37.49584150000000,127.04054440000000
42,STARBUCKS,서울세관사거리,강남구,서울특별시 강남구 언주로 650 (논현동) 한국건설기술인협회,37.51488700000000,127.03565300000000,657,EDIYA,역삼중앙점,강남구,서울 강남구 언주로81길 8 (역삼동),37.50036600000000,127.04286900000000
43,STARBUCKS,청담사거리,강남구,서울특별시 강남구 도산대로 458 (청담동) 리츠타워,37.52363510000000,127.04686509999999,658,EDIYA,역삼충현점,강남구,서울 강남구 논현로98길 7 (역삼동),37.50378790000000,127.03632960000000
44,STARBUCKS,한티역,강남구,"서울특별시 강남구 도곡로 408, 디마크빌딩 101호 (대치동)",37.49680100000000,127.05505500000000,659,EDIYA,역삼플래티넘점,강남구,"서울 강남구 테헤란로4길 46 (역삼동, 쌍용플래티넘밸류)",37.49533230000000,127.03037250000000
45,STARBUCKS,역삼초교사거리,강남구,서울특별시 강남구 역삼로 123 (역삼동),37.49410590000000,127.03299730000003,660,EDIYA,을지병원사거리점,강남구,서울 강남구 도산대로30길 7 (논현동),37.51940230000000,127.02943050000000
46,STARBUCKS,코엑스몰,강남구,서울특별시 강남구 영동대로 513 (삼성동) O103호,37.51371500000000,127.05924500000000,661,EDIYA,이디야커피랩,강남구,"서울 강남구 논현로 636 (논현동, 이디야빌딩)",37.52029460000000,127.03594570000000
47,STARBUCKS,가로수길,강남구,"서울특별시 강남구 논현로175길 94, 1~2층 (신사동)",37.52315930000000,127.02162499999997,662,EDIYA,일원동점,강남구,서울 강남구 양재대로27길 20 (일원동),37.49069850000000,127.08839480000000
48,STARBUCKS,역삼대로,강남구,"서울특별시 강남구 테헤란로 211, 한국고등교육재단빌딩 1층 (역삼동)",37.50162300000000,127.03937500000000,663,EDIYA,청담사거리점,강남구,서울 강남구 도산대로 521 (청담동),37.52486600000000,127.05037300000000
49,STARBUCKS,역삼포스코,강남구,"서울특별시 강남구 테헤란로 134, P&S TOWER (역삼동)",37.49972100000000,127.03358200000000,664,EDIYA,청담역점,강남구,"서울 강남구 삼성로 721 (청담동, 룩희 819)",37.52006810000000,127.04916340000000
50,STARBUCKS,강남대로,강남구,"서울특별시 강남구 강남대로 456, 한석타워 2층 1-2호 (역삼동)",37.50314000000000,127.02554600000000,665,EDIYA,포이사거리점,강남구,서울 강남구 개포로 218 (개포동),37.47846800000000,127.04662500000000
51,STARBUCKS,청담,강남구,"서울특별시 강남구 도산대로 532, 인희빌딩 1층 (청담동)",37.52436310000000,127.05155990000003,666,EDIYA,학동역점,강남구,"서울 강남구 학동로 219 (논현동, 국제빌딩)",37.50979250000000,127.02157800000000
52,STARBUCKS,삼성도심공항,강남구,서울특별시 강남구 테헤란로87길 33 (삼성동),37.50978630000000,127.05791339999996,667,EDIYA,학동제마점,강남구,서울 강남구 학동로34길 22 (논현동),37.51313870000001,127.03365000000000
53,STARBUCKS,삼성교,강남구,"서울특별시 강남구 영동대로86길 12, 동남유화빌딩 1층",37.50779400000000,127.06517000000000,668,EDIYA,한티역점,강남구,서울 강남구 도곡로69길 8 (대치동),37.49795510000000,127.05613040000000
54,STARBUCKS,학동역,강남구,서울특별시 강남구 논현로 704 (논현동),37.51464884000000,127.03073020000000,669,EDIYA,가오리역점,강북구,서울 강북구 삼각산로 108 (수유동),37.64053880000000,127.01616920000000
55,STARBUCKS,대치,강남구,서울특별시 강남구 도곡로 511 (대치동),37.49966175000000,127.06221710000000,670,EDIYA,광산사거리점,강북구,"서울 강북구 노해로 91 (수유동, 진흥빌딩)",37.64389570000000,127.02256970000000
56,STARBUCKS,SSG마켓도곡R,강남구,"서울특별시 강남구 언주로30길 57, 타워팰리스Ⅱ F 지하1층 (도곡동)",37.49029800000000,127.05489500000000,671,EDIYA,미아꿈의숲해링턴점,강북구,"서울 강북구 오현로 45 (미아동, 꿈의숲 해링턴 플레이스)",37.61855660000000,127.03408500000000
57,STARBUCKS,삼성,강남구,"서울특별시 강남구 테헤란로 443, 애플트리타워 1층 (삼성동)",37.50703529000000,127.05555030000000,672,EDIYA,미아삼거리점,강북구,"서울 강북구 도봉로 45 (미아동, 숭인시장)",37.61302380000000,127.02896420000000
58,STARBUCKS,선릉세화빌딩,강남구,서울특별시 강남구 테헤란로64길 18 (대치동) 1층,37.50377562000000,127.05119600000000,673,EDIYA,미아역점,강북구,서울 강북구 도봉로 207 -3(미아동),37.62711020000000,127.02543950000000
59,STARBUCKS,압구정역,강남구,"서울특별시 강남구 압구정로 170, 관영빌딩 1층 지하1층 (신사동)",37.52674095000000,127.02811050000000,674,EDIYA,미아중앙점,강북구,서울 강북구 도봉로 128 (미아동),37.62046450000000,127.02876310000000
60,STARBUCKS,압구정로,강남구,서울특별시 강남구 압구정로42길 32 (신사동),37.52680046000000,127.03471740000000,675,EDIYA,번동점,강북구,"서울 강북구 오현로 194 (번동, 덕수빌딩)",37.62883380000000,127.03985060000000
61,STARBUCKS,구역삼사거리,강남구,서울특별시 강남구 논현로 401 (역삼동),37.49592355000000,127.03886450000000,676,EDIYA,북한산점,강북구,서울 강북구 4.19로 85 (수유동),37.64474990000000,127.00560310000000
62,STARBUCKS,큰길타워,강남구,"서울특별시 강남구 테헤란로 223, 큰길타워빌딩 (역삼동)",37.50236693000000,127.04070000000000,677,EDIYA,삼각산점,강북구,서울 강북구 솔샘로40길 3 (미아동),37.61992030000000,127.01601070000000
63,STARBUCKS,강남구청역,강남구,"서울특별시 강남구 선릉로 669, 웰빙센터 1층 (논현동)",37.51658490000000,127.04124330000002,678,EDIYA,수유사거리점,강북구,"서울 강북구 덕릉로 82 (수유동, 제네스타워)",37.63440330000000,127.02285010000000
64,STARBUCKS,대치역,강남구,서울특별시 강남구 남부순환로 2936 (대치동) 107호,37.49355400000000,127.06187400000000,679,EDIYA,수유역점,강북구,서울 강북구 도봉로 355 (수유동),37.63939180000000,127.02674900000000
65,STARBUCKS,포이,강남구,서울특별시 강남구 논현로 88 (개포동),37.47781106000000,127.04514110000000,680,EDIYA,우이역도선사점,강북구,서울 강북구 삼양로173길 21 (우이동),37.66250020000000,127.01130470000000
66,STARBUCKS,아크플레이스,강남구,서울특별시 강남구 테헤란로 142 (역삼동),37.49971982000000,127.03490840000000,681,EDIYA,한신대점,강북구,서울 강북구 덕릉로 31 (수유동),37.63422210000000,127.01693430000000
67,STARBUCKS,학여울역,강남구,서울특별시 강남구 영동대로 215 (대치동),37.49803646000000,127.06849430000000,682,EDIYA,가양역점,강서구,서울 강서구 양천로 500 (등촌동),37.55752230000000,126.85596110000000
68,STARBUCKS,선정릉역,강남구,서울특별시 강남구 봉은사로 407 (삼성동) 에프오빌딩,37.51075489999999,127.04455970000003,683,EDIYA,강서nc점,강서구,서울 강서구 강서로54길 11 (등촌동),37.55933560000000,126.83927800000000
69,STARBUCKS,삼성현대힐,강남구,서울특별시 강남구 삼성로 605 (삼성동),37.51354184000000,127.05271830000000,684,EDIYA,강서교차로점,강서구,"서울 강서구 공항대로 437 (등촌동, 주신기업(주))",37.55752230000000,126.85596110000000
70,STARBUCKS,GS타워,강남구,서울특별시 강남구 논현로 508 (역삼동),37.50185920000000,127.03727759999992,685,EDIYA,강서구청점,강서구,"서울 강서구 화곡로 292 (화곡동, 서광프리메라)",37.55014560000000,126.84859370000000
71,STARBUCKS,압구정미소,강남구,서울특별시 강남구 논현로 841 (신사동),37.52405601000000,127.02791500000000,686,EDIYA,강서한강자이점,강서구,서울 강서구 양천로 401 (가양동),37.56788020000000,126.85107870000000
72,STARBUCKS,선릉역,강남구,"서울특별시 강남구 테헤란로 334, LG화재 빌딩 (역삼동)",37.50393894000000,127.04851350000000,687,EDIYA,개화산점,강서구,"서울 강서구 양천로 28 (방화동, 벽산에어트리움)",37.57225400000000,126.80709620000000
73,STARBUCKS,코엑스사거리,강남구,서울특별시 강남구 영동대로 616 (삼성동),37.51535100000000,127.06010900000000,688,EDIYA,공항시장역점,강서구,"서울 강서구 방화동로 37 (방화동, 메디스타워)",37.56400440000000,126.81079150000000
74,STARBUCKS,역삼럭키,강남구,서울특별시 강남구 도곡로 183 (역삼동),37.49220900000000,127.03938900000000,689,EDIYA,까치산로점,강서구,서울 강서구 까치산로 182 (화곡동),37.55331880000000,126.85389530000000
75,STARBUCKS,신압구정,강남구,서울특별시 강남구 언주로174길 29 (신사동),37.52811500000000,127.03644100000000,690,EDIYA,까치산역점,강서구,서울 강서구 강서로17길 6 (화곡동),37.53340910000000,126.84522440000000
76,STARBUCKS,아크로힐스논현,강남구,"서울특별시 강남구 봉은사로 304, 금강빌딩 1-2층 (역삼동)",37.50898041000000,127.04038690000000,691,EDIYA,내발산점,강서구,"서울 강서구 강서로 304 (내발산동, 영종빌딩)",37.55272840000000,126.83656710000000
77,STARBUCKS,강남비젼타워,강남구,"서울특별시 강남구 테헤란로2길 27, 1층 101호 (역삼동)",37.49645570000000,127.02968850000002,692,EDIYA,등촌역점,강서구,서울 강서구 등촌로 217 (등촌동),37.54915850000000,126.86330550000000
78,STARBUCKS,압구정로데오역,강남구,"서울특별시 강남구 선릉로 836, 삼원빌딩 1,2층 (청담동)",37.52654900000000,127.04043700000000,693,EDIYA,등촌중앙점,강서구,"서울 강서구 등촌로 67 (등촌동, 컴스웨이빌딩)",37.53608260000000,126.86316210000000
79,STARBUCKS,르네상스사거리,강남구,서울특별시 강남구 테헤란로 306 (역삼동),37.50272100000000,127.04430800000000,694,EDIYA,렘넌트문화센터점,강서구,"서울 강서구 화곡로63길 65 (등촌동, 예원교회)",37.55793260000000,126.84917620000000
80,STARBUCKS,포스코,강남구,"서울특별시 강남구 삼성로86길 7, 1층 (대치동)",37.50576000000000,127.05796600000000,695,EDIYA,마곡나루역점,강서구,"서울 강서구 마곡중앙5로 6 (마곡동, 마곡나루역보타닉푸르지오시티)",37.56693560000000,126.82656110000000
81,STARBUCKS,선릉로,강남구,"서울특별시 강남구 선릉로93길 22, 대흥빌딩 1층 (역삼동)",37.50505300000000,127.04657700000000,696,EDIYA,마곡수명산점,강서구,"서울 강서구 수명로 68-27 (내발산동, 웨스트엔드문화센터)",37.55267710000000,126.82668190000000
82,STARBUCKS,논현힐탑,강남구,서울특별시 강남구 논현로 648 (논현동),37.51155770000000,127.03226199999994,697,EDIYA,마곡퀸즈파크9점,강서구,"서울 강서구 공항대로 247 (마곡동, 퀸즈파크나인)",37.55937970000000,126.83473390000000
83,STARBUCKS,도산가로수길,강남구,"서울특별시 강남구 도산대로 134, 2층 (논현동)",37.51736229999999,127.02329570000006,698,EDIYA,마곡파인스퀘어점,강서구,"서울 강서구 마곡중앙4로 22 (마곡동, 파인스퀘어)",37.55841560000000,126.82942650000000
84,STARBUCKS,대치한티,강남구,서울특별시 강남구 선릉로 324 (대치동),37.49848180000000,127.05206600000000,699,EDIYA,마곡헤리움점,강서구,"서울 강서구 마곡중앙5로1길 25 (마곡동, 마곡헤리움2차)",37.56926600000000,126.82640300000000
85,STARBUCKS,개포동,강남구,서울특별시 강남구 선릉로 34 (개포동),37.48285513598820,127.06071524446210,700,EDIYA,방화동로점,강서구,서울 강서구 방화동로 95 (방화동),37.56904400000000,126.81257800000000
86,STARBUCKS,수서역사거리,강남구,서울특별시 강남구 광평로 280 (수서동),37.48732679377480,127.10314008188700,701,EDIYA,방화사거리점,강서구,"서울 강서구 양천로 72 (방화동, 해성빌딩)",37.57298620000000,126.80761850000000
87,STARBUCKS,코엑스아셈타워,강남구,서울특별시 강남구 영동대로 517 (삼성동),37.51301900000000,127.05983800000000,702,EDIYA,서울공진초교점,강서구,"서울 강서구 마곡중앙1로 26 (마곡동, 마곡엠리체)",37.55865330000000,126.82380950000000
88,STARBUCKS,센터필드R,강남구,서울특별시 강남구 테헤란로 231 (역삼동),37.50369465391196,127.04172081609172,703,EDIYA,송정역점,강서구,서울 강서구 공항대로 24 (공항동),37.56164649999999,126.80946640000000
89,STARBUCKS,도산사거리,강남구,서울특별시 강남구 언주로 727 (논현동),37.51966000000000,127.03410000000000,704,EDIYA,신방화중앙점,강서구,"서울 강서구 방화대로34길 92 (방화동, 불해빌딩)",37.57087660000000,126.82134390000000
90,STARBUCKS,강남세곡,강남구,서울특별시 강남구 헌릉로569길 18 (세곡동),37.46727431964400,127.09992972600000,705,EDIYA,염창동점,강서구,서울 강서구 양천로 689 (염창동),37.55052370000000,126.87295360000000
91,STARBUCKS,대치삼성프라자,강남구,서울특별시 강남구 영동대로 237 (대치동),37.50031300000000,127.06696100000000,706,EDIYA,염창블루나인점,강서구,서울 강서구 양천로 583 (염창동),37.55725180000000,126.86444100000000
92,STARBUCKS,언주역,강남구,서울특별시 강남구 봉은사로 222 (역삼동),37.50777500000000,127.03647200000000,707,EDIYA,우장산동점,강서구,서울 강서구 우현로 15 (화곡동),37.54718360000000,126.84360950000000
93,STARBUCKS,강남역신분당역사,강남구,서울특별시 강남구 강남대로 396 (역삼동),37.49705725439780,127.02818071438100,708,EDIYA,화곡남부시장점,강서구,서울 강서구 등촌로5길 80 (화곡동),37.53305990000000,126.85896240000000
94,STARBUCKS,삼성역,강남구,서울특별시 강남구 테헤란로 620 (대치동),37.50920696254126,127.06560851480327,709,EDIYA,화곡로점,강서구,서울 강서구 화곡로 133 (화곡동),37.54085930000000,126.83647730000000
95,STARBUCKS,테헤란로아남타워,강남구,서울특별시 강남구 테헤란로 311 (역삼동),37.50383000000000,127.04487000000000,710,EDIYA,화곡본동시장점,강서구,서울 강서구 까치산로4길 11 (화곡동),37.54222250000000,126.84430240000000
96,STARBUCKS,강남논현,강남구,서울특별시 강남구 강남대로 512 (논현동),37.50789785962540,127.02333861464400,711,EDIYA,화곡사거리점,강서구,서울 강서구 곰달래로 135 (화곡동),37.53078730000000,126.84792750000000
97,STARBUCKS,삼성동,강남구,서울특별시 강남구 영동대로96길 12 (삼성동),37.51084336612153,127.06363342044263,712,EDIYA,화곡중앙시장점,강서구,서울 강서구 가로공원로76길 61 (화곡동),37.53441130000000,126.83839180000000
98,STARBUCKS,역삼이마트,강남구,서울특별시 강남구 역삼로 310 (역삼동),37.49936700000000,127.04842500000000,713,EDIYA,관악구청점,관악구,"서울 관악구 관악로 164 (봉천동, 대우디오슈페리움1단지)",37.49215600000000,127.03093870000000
99,STARBUCKS,미아뉴타운,강북구,서울특별시 강북구 삼양로 161 (미아동),37.61831900000000,127.02107200000000,714,EDIYA,관악우성점,관악구,서울 관악구 관악로 232 (봉천동),37.48494770000000,126.95602740000000
100,STARBUCKS,강북구청사거리,강북구,서울특별시 강북구 도봉로 365 (수유동),37.64003540000000,127.02737660000000,715,EDIYA,관악하나로마트점,관악구,"서울 관악구 남부순환로 1369 (신림동, 관악농협농산물백화점)",37.48009130000000,126.90281970000000
101,STARBUCKS,미아사거리역,강북구,서울특별시 강북구 도봉로 32 (미아동),37.61180900000000,127.03069710000000,716,EDIYA,낙성대역점,관악구,서울 관악구 남부순환로 1915 (봉천동),37.47792620000000,126.96222190000000
102,STARBUCKS,수유역,강북구,서울특별시 강북구 도봉로 342 (번동),37.63801670000000,127.02613500000007,717,EDIYA,난곡사거리점,관악구,서울 관악구 남부순환로 1444 (신림동),37.48090380000000,126.91127540000000
103,STARBUCKS,미아역,강북구,서울특별시 강북구 도봉로 196 (미아동),37.62614800000000,127.02657800000000,718,EDIYA,남현홈플러스점,관악구,"서울 관악구 과천대로 909 (남현동, 남현프라자)",37.47512940000000,126.98116620000000
104,STARBUCKS,파라스파라서울,강북구,서울특별시 강북구 삼양로 689 (우이동) 파라스파라서울 지하1층,37.66438007461800,127.00856646710100,719,EDIYA,녹두거리점,관악구,서울 관악구 신림로 91 (신림동),37.47027810000000,126.93912000000000
105,STARBUCKS,발산역사거리,강서구,서울특별시 강서구 공항대로 248 (마곡동),37.55850900000000,126.83509600000000,720,EDIYA,보라매중앙점,관악구,"서울 관악구 보라매로 62 (봉천동, 보라매삼성아파트)",37.49409710000000,126.92785450000000
106,STARBUCKS,마곡역,강서구,서울특별시 강서구 공항대로 168 (마곡동),37.55961100000000,126.82629800000000,721,EDIYA,봉일시장점,관악구,서울 관악구 은천로 23 (봉천동),37.48641670000000,126.93792210000000
107,STARBUCKS,우장산역,강서구,서울특별시 강서구 강서로 267 (내발산동),37.54950100000000,126.83598400000000,722,EDIYA,봉천역점,관악구,서울 관악구 남부순환로 1725 (봉천동),37.48267770000000,126.94189460000000
108,STARBUCKS,마곡사이언스타워R,강서구,서울특별시 강서구 마곡동로 62 (마곡동),37.56052610000000,126.83388700000000,723,EDIYA,봉천중앙점,관악구,서울 관악구 남부순환로 1874 (봉천동),37.47899240000000,126.95775550000000
109,STARBUCKS,방화DT,강서구,서울특별시 강서구 방화대로 375 (방화동),37.57433900000000,126.81641500000000,724,EDIYA,사당중앙점,관악구,서울 관악구 과천대로 951 (남현동),37.47547400000000,126.98128600000000
110,STARBUCKS,마곡나루역,강서구,서울특별시 강서구 마곡중앙로 161-17 (마곡동),37.56813000000000,126.82614000000000,725,EDIYA,서울대중앙점,관악구,서울 관악구 남부순환로216길 2 (봉천동),37.48135310000000,126.94898990000000
111,STARBUCKS,마곡GMG,강서구,"서울특별시 강서구 마곡중앙6로 16 (마곡동) 117,118,119,120호",37.56048700000000,126.82966700000000,726,EDIYA,신대방역점,관악구,서울 관악구 난곡로 368 (신림동),37.48691080000000,126.91380090000000
112,STARBUCKS,가양역,강서구,서울특별시 강서구 양천로 476 (등촌동),37.56164000000000,126.85332700000000,727,EDIYA,신림난곡점,관악구,서울 관악구 난곡로 197 (신림동),37.47253780000000,126.91893870000000
113,STARBUCKS,화곡DT,강서구,서울특별시 강서구 등촌로 57 (화곡동),37.53514900000000,126.86323200000000,728,EDIYA,신림남부초교점,관악구,서울 관악구 남부순환로 1541-1 (신림동),37.48340719999999,126.92188880000000
